date,rent,beds,baths,type,rent_category,frequency,furnishing,age_of_listing_in_days,location,city
3/27/2024,169999,3,4,Townhouse,High,Yearly,Unfurnished,25,Yas Island,Abu Dhabi
3/27/2024,45000,1,1,Apartment,Low,Yearly,Unfurnished,25,Masdar City,Abu Dhabi
3/27/2024,23999,0,1,Apartment,Low,Yearly,Unfurnished,25,Shakhbout City,Abu Dhabi
3/27/2024,200000,3,4,Townhouse,High,Yearly,Unfurnished,25,Yas Island,Abu Dhabi
3/27/2024,53000,2,3,Apartment,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,34000,0,1,Apartment,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,130000,4,4,Apartment,Medium,Yearly,Unfurnished,25,Al Mina,Abu Dhabi
3/27/2024,57999,1,2,Apartment,Low,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,127500,3,5,Apartment,Medium,Yearly,Unfurnished,25,Al Mina,Abu Dhabi
3/27/2024,100000,3,3,Villa,Medium,Yearly,Unfurnished,25,Al Shamkha,Abu Dhabi
3/27/2024,120000,2,2,Apartment,Medium,Yearly,Unfurnished,25,Al Raha Beach,Abu Dhabi
3/27/2024,80000,2,3,Apartment,Medium,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,135000,2,3,Apartment,Medium,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,70000,2,2,Apartment,Medium,Yearly,Unfurnished,25,Al Najda Street,Abu Dhabi
3/27/2024,60000,2,3,Apartment,Low,Yearly,Unfurnished,25,Baniyas,Abu Dhabi
3/27/2024,48000,2,2,Villa,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,1200000,7,9,Villa,High,Yearly,Unfurnished,25,Al Bateen,Abu Dhabi
3/27/2024,32000,0,1,Apartment,Low,Yearly,Furnished,25,Shakhbout City,Abu Dhabi
3/27/2024,115000,2,3,Apartment,Medium,Yearly,Unfurnished,25,Al Ras Al Akhdar,Abu Dhabi
3/27/2024,160000,2,3,Townhouse,High,Yearly,Unfurnished,25,Yas Island,Abu Dhabi
3/27/2024,500000,9,10,Villa,High,Yearly,Unfurnished,25,Khalifa City,Abu Dhabi
3/27/2024,190000,4,5,Apartment,High,Yearly,Unfurnished,25,Al Khalidiyah,Abu Dhabi
3/27/2024,180000,3,4,Townhouse,High,Yearly,Unfurnished,25,Yas Island,Abu Dhabi
3/27/2024,190000,3,3,Townhouse,High,Yearly,Unfurnished,25,Yas Island,Abu Dhabi
3/27/2024,200000,5,8,Villa,High,Yearly,Unfurnished,25,Al Mushrif,Abu Dhabi
3/27/2024,85000,3,3,Apartment,Medium,Yearly,Unfurnished,25,Corniche Road,Abu Dhabi
3/27/2024,135000,2,3,Apartment,Medium,Yearly,Furnished,25,Corniche Road,Abu Dhabi
3/27/2024,220000,3,4,Apartment,High,Yearly,Unfurnished,25,Saadiyat Island,Abu Dhabi
3/27/2024,76000,2,3,Apartment,Medium,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,85000,2,3,Apartment,Medium,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,140000,5,6,Villa,Medium,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,120000,3,4,Apartment,Medium,Yearly,Unfurnished,25,Yas Island,Abu Dhabi
3/27/2024,110000,2,2,Apartment,Medium,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,72000,2,3,Apartment,Medium,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,149000,2,3,Townhouse,High,Yearly,Unfurnished,25,Yas Island,Abu Dhabi
3/27/2024,210000,3,4,Townhouse,High,Yearly,Unfurnished,25,Yas Island,Abu Dhabi
3/27/2024,60000,1,2,Apartment,Low,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,90000,3,3,Villa,Medium,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,230000,8,10,Villa,High,Yearly,Unfurnished,25,Al Shamkha,Abu Dhabi
3/27/2024,85000,3,3,Villa,Medium,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,195000,3,4,Apartment,High,Yearly,Unfurnished,25,Al Raha Beach,Abu Dhabi
3/27/2024,120000,3,3,Apartment,Medium,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,27000,0,1,Apartment,Low,Yearly,Unfurnished,25,Shakhbout City,Abu Dhabi
3/27/2024,80000,2,2,Apartment,Medium,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,60000,2,2,Villa,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,150000,2,2,Apartment,High,Yearly,Unfurnished,25,Al Raha Beach,Abu Dhabi
3/27/2024,135000,3,4,Apartment,Medium,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,350000,3,4,Apartment,High,Yearly,Unfurnished,25,The Marina,Abu Dhabi
3/27/2024,100000,2,3,Apartment,Medium,Yearly,Unfurnished,25,Al Reem Island,Abu Dhabi
3/27/2024,43000,1,1,Apartment,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,190000,3,4,Apartment,High,Yearly,Unfurnished,25,Yas Island,Abu Dhabi
3/27/2024,48000,0,1,Apartment,Low,Yearly,Furnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,45000,1,1,Apartment,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,45000,1,1,Apartment,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,43000,1,1,Apartment,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,45000,1,1,Apartment,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,85000,3,3,Villa,Medium,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,35000,2,2,Apartment,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,40000,2,2,Apartment,Low,Yearly,Unfurnished,25,Mohammed Bin Zayed City,Abu Dhabi
3/27/2024,100000,5,5,Villa,Medium,Yearly,Unfurnished,25,Al Rawda,Ajman
3/27/2024,130000,5,6,Villa,Medium,Yearly,Unfurnished,25,Al Yasmeen,Ajman
3/27/2024,120000,5,7,Villa,Medium,Yearly,Unfurnished,25,Al Yasmeen,Ajman
3/27/2024,120000,6,7,Villa,Medium,Yearly,Unfurnished,25,Al Yasmeen,Ajman
3/27/2024,159999,4,4,Villa,High,Yearly,Furnished,25,Al Alia,Ajman
3/27/2024,500000,6,7,Villa,High,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,110000,5,6,Villa,Medium,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,120000,6,7,Villa,Medium,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,90000,5,6,Villa,Medium,Yearly,Unfurnished,25,Al Rawda,Ajman
3/27/2024,90000,4,6,Villa,Medium,Yearly,Unfurnished,25,Al Zahya,Ajman
3/27/2024,90000,5,7,Villa,Medium,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,95000,5,6,Villa,Medium,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,150000,6,7,Villa,High,Yearly,Unfurnished,25,Al Zahya,Ajman
3/27/2024,200000,5,6,Villa,High,Yearly,Unfurnished,25,Al Alia,Ajman
3/27/2024,95000,5,7,Villa,Medium,Yearly,Unfurnished,25,Al Zahya,Ajman
3/27/2024,80000,4,3,Villa,Medium,Yearly,Unfurnished,25,Al Zahya,Ajman
3/27/2024,110000,5,6,Villa,Medium,Yearly,Unfurnished,25,Al Yasmeen,Ajman
3/27/2024,42000,2,3,Apartment,Low,Yearly,Unfurnished,25,Al Sawan,Ajman
3/27/2024,120000,6,8,Villa,Medium,Yearly,Unfurnished,25,Al Yasmeen,Ajman
3/27/2024,120000,6,5,Villa,Medium,Yearly,Unfurnished,25,Al Rawda,Ajman
3/27/2024,110000,5,6,Villa,Medium,Yearly,Unfurnished,25,Al Yasmeen,Ajman
3/27/2024,24998,1,1,Apartment,Low,Yearly,Unfurnished,25,Al Jurf,Ajman
3/27/2024,180000,6,7,Villa,High,Yearly,Unfurnished,25,Al Alia,Ajman
3/27/2024,26000,1,2,Apartment,Low,Yearly,Unfurnished,25,Al Nuaimiya,Ajman
3/27/2024,25000,3,2,Apartment,Low,Yearly,Unfurnished,25,Ajman Downtown,Ajman
3/27/2024,110000,5,6,Villa,Medium,Yearly,Unfurnished,25,Al Rawda,Ajman
3/27/2024,80000,4,6,Villa,Medium,Yearly,Unfurnished,25,Al Zahya,Ajman
3/27/2024,94999,5,7,Villa,Medium,Yearly,Unfurnished,25,Al Yasmeen,Ajman
3/27/2024,65000,1,2,Apartment,Low,Yearly,Furnished,25,Al Zorah,Ajman
3/27/2024,40000,2,2,Apartment,Low,Yearly,Unfurnished,25,Al Nuaimiya,Ajman
3/27/2024,35000,2,2,Apartment,Low,Yearly,Unfurnished,25,Al Nuaimiya,Ajman
3/27/2024,95000,7,7,Villa,Medium,Yearly,Unfurnished,25,Al Rawda,Ajman
3/27/2024,51998,3,3,Apartment,Low,Yearly,Unfurnished,25,Corniche Ajman,Ajman
3/27/2024,26999,1,2,Apartment,Low,Yearly,Unfurnished,25,Al Hamidiyah,Ajman
3/27/2024,90000,5,6,Villa,Medium,Yearly,Unfurnished,25,Al Helio,Ajman
3/27/2024,60000,4,5,Apartment,Low,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,250000,5,5,Villa,High,Yearly,Furnished,25,Al Yasmeen,Ajman
3/27/2024,50000,3,4,Apartment,Low,Yearly,Unfurnished,25,Al Jurf,Ajman
3/27/2024,65000,1,2,Apartment,Low,Yearly,Unfurnished,25,Al Zorah,Ajman
3/27/2024,60000,4,4,Apartment,Low,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,30000,2,2,Apartment,Low,Yearly,Unfurnished,25,Al Rumaila,Ajman
3/27/2024,60000,4,3,Apartment,Low,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,19000,0,1,Apartment,Low,Yearly,Unfurnished,25,Al Nuaimiya,Ajman
3/27/2024,18000,0,1,Apartment,Low,Yearly,Unfurnished,25,Al Nuaimiya,Ajman
3/27/2024,23999,1,2,Apartment,Low,Yearly,Unfurnished,25,Al Rashidiya,Ajman
3/27/2024,25000,1,1,Apartment,Low,Yearly,Unfurnished,25,Al Jurf,Ajman
3/27/2024,25000,1,2,Apartment,Low,Yearly,Unfurnished,25,Al Jurf,Ajman
3/27/2024,60000,4,3,Apartment,Low,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,26000,2,1,Apartment,Low,Yearly,Unfurnished,25,Al Nuaimiya,Ajman
3/27/2024,79999,4,6,Villa,Medium,Yearly,Unfurnished,25,Al Yasmeen,Ajman
3/27/2024,25200,1,1,Apartment,Low,Yearly,Unfurnished,25,Al Jurf,Ajman
3/27/2024,95000,5,5,Villa,Medium,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,95000,5,6,Villa,Medium,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/27/2024,250000,5,8,Villa,High,Yearly,Unfurnished,25,Al Yasmeen,Ajman
3/27/2024,13000,0,1,Apartment,Low,Yearly,Unfurnished,25,Al Nuaimiya,Ajman
3/27/2024,130000,5,6,Villa,Medium,Yearly,Unfurnished,25,Al Mowaihat,Ajman
3/28/2024,48000,2,2,Apartment,Low,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,77999,2,3,Apartment,Medium,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,110000,4,6,Villa,Medium,Yearly,Unfurnished,24,Al Shamkha,Abu Dhabi
3/28/2024,45000,1,2,Apartment,Low,Yearly,Unfurnished,24,Navy Gate,Abu Dhabi
3/28/2024,200000,5,6,Villa,High,Yearly,Unfurnished,24,Al Falah Street,Abu Dhabi
3/28/2024,90000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Electra Street,Abu Dhabi
3/28/2024,37900,0,1,Apartment,Low,Yearly,Unfurnished,24,Al Mushrif,Abu Dhabi
3/28/2024,89000,2,4,Apartment,Medium,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,80000,3,3,Apartment,Medium,Yearly,Unfurnished,24,Corniche Area,Abu Dhabi
3/28/2024,55000,2,3,Apartment,Low,Yearly,Unfurnished,24,Hamdan Street,Abu Dhabi
3/28/2024,135000,2,4,Apartment,Medium,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,170000,2,3,Apartment,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,85000,2,2,Apartment,Medium,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,105000,3,4,Villa,Medium,Yearly,Unfurnished,24,Al Reef,Abu Dhabi
3/28/2024,59999,1,1,Apartment,Low,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,190000,3,4,Villa,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,175000,3,5,Apartment,High,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,58000,1,2,Apartment,Low,Yearly,Furnished,24,Al Ghadeer,Abu Dhabi
3/28/2024,60000,2,4,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,37900,0,1,Apartment,Low,Yearly,Unfurnished,24,Diplomatic Area,Abu Dhabi
3/28/2024,135000,2,4,Apartment,Medium,Yearly,Unfurnished,24,Tourist Club Area (TCA),Abu Dhabi
3/28/2024,55000,2,2,Apartment,Low,Yearly,Unfurnished,24,Shakhbout City,Abu Dhabi
3/28/2024,170000,5,5,Villa,High,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,81000,3,3,Apartment,Medium,Yearly,Unfurnished,24,Shakhbout City,Abu Dhabi
3/28/2024,220000,5,7,Villa,High,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,60000,3,3,Apartment,Low,Yearly,Unfurnished,24,Al Muroor,Abu Dhabi
3/28/2024,60000,2,4,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,170000,5,7,Villa,High,Yearly,Unfurnished,24,Shakhbout City,Abu Dhabi
3/28/2024,40000,1,1,Apartment,Low,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,45000,2,2,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,34000,0,1,Apartment,Low,Yearly,Unfurnished,24,Al Ghadeer,Abu Dhabi
3/28/2024,44000,1,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,70000,2,2,Villa,Medium,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,70000,2,2,Villa,Medium,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,155000,3,3,Townhouse,High,Yearly,Unfurnished,24,Al Raha Gardens,Abu Dhabi
3/28/2024,32999,1,2,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,41000,2,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,19000,0,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,41000,2,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,75000,3,3,Apartment,Medium,Yearly,Unfurnished,24,Al Reef,Abu Dhabi
3/28/2024,190000,3,4,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,37000,1,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,35000,1,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,65000,3,2,Villa,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,70000,2,2,Villa,Medium,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,630000,5,7,Villa,High,Yearly,Unfurnished,24,Saadiyat Island,Abu Dhabi
3/28/2024,155000,5,7,Villa,High,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,78000,1,1,Apartment,Medium,Yearly,Furnished,24,Al Reem Island,Abu Dhabi
3/28/2024,27000,0,1,Apartment,Low,Yearly,Furnished,24,Khalifa City,Abu Dhabi
3/28/2024,22000,0,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,390000,5,6,Villa,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,110000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,88000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,32999,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,160000,2,3,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,130000,3,4,Apartment,Medium,Yearly,Furnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,190000,3,4,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,120000,1,2,Apartment,Medium,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,131998,4,5,Apartment,Medium,Yearly,Unfurnished,24,Al Reef,Abu Dhabi
3/28/2024,115000,1,2,Apartment,Medium,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,75000,2,3,Villa,Medium,Yearly,Unfurnished,24,Al Reef,Abu Dhabi
3/28/2024,90000,3,3,Apartment,Medium,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,240000,4,6,Villa,High,Yearly,Unfurnished,24,Abu Dhabi Gate City (Officers City),Abu Dhabi
3/28/2024,100000,3,4,Villa,Medium,Yearly,Unfurnished,24,Al Reef,Abu Dhabi
3/28/2024,107000,3,4,Apartment,Medium,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,90000,2,2,Apartment,Medium,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,155000,3,4,Townhouse,High,Yearly,Unfurnished,24,Al Raha Gardens,Abu Dhabi
3/28/2024,118000,2,4,Apartment,Medium,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,60000,2,2,Apartment,Low,Yearly,Unfurnished,24,Shakhbout City,Abu Dhabi
3/28/2024,50000,1,1,Apartment,Low,Yearly,Unfurnished,24,Corniche Area,Abu Dhabi
3/28/2024,85000,3,3,Apartment,Medium,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,169888,2,2,Apartment,High,Yearly,Furnished,24,Al Zahraa,Abu Dhabi
3/28/2024,145000,2,4,Apartment,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,105000,2,4,Apartment,Medium,Yearly,Unfurnished,24,Corniche Area,Abu Dhabi
3/28/2024,105000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,79000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Masdar City,Abu Dhabi
3/28/2024,165000,3,5,Apartment,High,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,70000,2,2,Apartment,Medium,Yearly,Unfurnished,24,Al Salam Street,Abu Dhabi
3/28/2024,380000,5,8,Villa,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,40000,0,1,Apartment,Low,Yearly,Unfurnished,24,Al Muroor,Abu Dhabi
3/28/2024,95000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,90000,3,4,Villa,Medium,Yearly,Unfurnished,24,Al Shamkha,Abu Dhabi
3/28/2024,65000,2,2,Apartment,Low,Yearly,Unfurnished,24,Tourist Club Area (TCA),Abu Dhabi
3/28/2024,125000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,220000,5,6,Villa,High,Yearly,Unfurnished,24,Between Two Bridges (Bain Al Jessrain),Abu Dhabi
3/28/2024,380000,5,8,Villa,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,60000,1,2,Apartment,Low,Yearly,Furnished,24,Al Ghadeer,Abu Dhabi
3/28/2024,95000,2,2,Apartment,Medium,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,195000,3,4,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,55000,2,2,Residential Building,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,75000,0,1,Apartment,Medium,Yearly,Furnished,24,Yas Island,Abu Dhabi
3/28/2024,64999,1,1,Apartment,Low,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,110000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Corniche Area,Abu Dhabi
3/28/2024,70000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Al Najda Street,Abu Dhabi
3/28/2024,72000,1,2,Apartment,Medium,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,120000,2,4,Apartment,Medium,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,100000,2,4,Apartment,Medium,Yearly,Unfurnished,24,Hamdan Street,Abu Dhabi
3/28/2024,129999,4,5,Apartment,Medium,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,20999,0,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,75000,2,2,Apartment,Medium,Yearly,Unfurnished,24,Hamdan Street,Abu Dhabi
3/28/2024,100000,3,4,Apartment,Medium,Yearly,Unfurnished,24,Hamdan Street,Abu Dhabi
3/28/2024,80000,2,4,Apartment,Medium,Yearly,Unfurnished,24,Hamdan Street,Abu Dhabi
3/28/2024,175000,5,7,Townhouse,High,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,63999,2,3,Apartment,Low,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,90000,3,3,Apartment,Medium,Yearly,Unfurnished,24,Between Two Bridges (Bain Al Jessrain),Abu Dhabi
3/28/2024,250000,4,5,Villa,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,65000,1,2,Apartment,Low,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,120000,4,5,Villa,Medium,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,140000,2,2,Apartment,Medium,Yearly,Unfurnished,24,Al Zahraa,Abu Dhabi
3/28/2024,105000,2,4,Apartment,Medium,Yearly,Unfurnished,24,Al Reem Island,Abu Dhabi
3/28/2024,70000,3,4,Apartment,Medium,Yearly,Unfurnished,24,Electra Street,Abu Dhabi
3/28/2024,120000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,55000,1,2,Apartment,Low,Yearly,Unfurnished,24,Masdar City,Abu Dhabi
3/28/2024,55000,2,2,Apartment,Low,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,35000,1,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,22000,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,70000,0,1,Apartment,Medium,Yearly,Furnished,24,Al Reem Island,Abu Dhabi
3/28/2024,160000,2,3,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,85000,3,4,Apartment,Medium,Yearly,Unfurnished,24,Corniche Area,Abu Dhabi
3/28/2024,105000,4,5,Apartment,Medium,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,80000,3,4,Apartment,Medium,Yearly,Unfurnished,24,Electra Street,Abu Dhabi
3/28/2024,20000,0,1,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,95000,3,4,Apartment,Medium,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,80000,3,4,Apartment,Medium,Yearly,Unfurnished,24,Electra Street,Abu Dhabi
3/28/2024,80000,3,3,Apartment,Medium,Yearly,Unfurnished,24,Al Markaziya,Abu Dhabi
3/28/2024,150000,7,8,Villa,High,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,320000,4,5,Villa,High,Yearly,Unfurnished,24,Al Bateen,Abu Dhabi
3/28/2024,90000,4,4,Apartment,Medium,Yearly,Unfurnished,24,Tourist Club Area (TCA),Abu Dhabi
3/28/2024,320000,4,6,Villa,High,Yearly,Unfurnished,24,Khalifa City,Abu Dhabi
3/28/2024,450000,2,3,Townhouse,High,Yearly,Unfurnished,24,Saadiyat Island,Abu Dhabi
3/28/2024,75000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Hamdan Street,Abu Dhabi
3/28/2024,27000,1,2,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,160000,3,5,Apartment,High,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,200000,4,5,Villa,High,Yearly,Unfurnished,24,Al Khalidiyah,Abu Dhabi
3/28/2024,145000,4,6,Villa,High,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,230000,5,7,Villa,High,Yearly,Unfurnished,24,Al Shamkha,Abu Dhabi
3/28/2024,38000,2,2,Apartment,Low,Yearly,Unfurnished,24,Madinat Al Riyadh,Abu Dhabi
3/28/2024,280000,4,5,Villa,High,Yearly,Unfurnished,24,Al Bateen,Abu Dhabi
3/28/2024,41000,1,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,27999,0,1,Apartment,Low,Yearly,Unfurnished,24,Mohammed Bin Zayed City,Abu Dhabi
3/28/2024,270000,3,4,Townhouse,High,Yearly,Unfurnished,24,Yas Island,Abu Dhabi
3/28/2024,70000,1,2,Apartment,Medium,Yearly,Furnished,24,Al Reem Island,Abu Dhabi
3/28/2024,249900,3,4,Apartment,High,Yearly,Unfurnished,24,Al Raha Beach,Abu Dhabi
3/28/2024,82000,2,3,Apartment,Medium,Yearly,Unfurnished,24,Baniyas,Abu Dhabi
3/28/2024,55000,2,2,Apartment,Low,Yearly,Unfurnished,24,Hamdan Street,Abu Dhabi
3/28/2024,50000,1,1,Apartment,Low,Yearly,Unfurnished,24,Al Ghadeer,Abu Dhabi
3/28/2024,90000,3,5,Villa Compound,Medium,Yearly,Unfurnished,24,Between Two Bridges (Bain Al Jessrain),Abu Dhabi
